counter_id,date,time,count,workday,weather
9000000619-2,2021-02-22,14.0,120.96545196403218,1,good
9000000619-2,2021-02-22,15.0,151.961150541651,1,good
9000000619-2,2021-02-22,16.0,154.78131949592301,1,good
9000000619-2,2021-02-23,7.0,163.4042553191488,1,good
9000000619-2,2021-02-23,8.0,82.97614233724221,1,good
9000000619-2,2021-02-23,10.0,112.0087336244541,1,good
9000000619-2,2021-02-23,11.0,181.1903012490809,1,good
9000000619-2,2021-02-23,12.0,131.57894736842113,1,good
9000000619-2,2021-02-23,14.0,143.2502789140943,1,good
9000000619-2,2021-02-23,15.0,158.3458646616543,1,good
9000000619-2,2021-02-23,16.0,198.38354151359277,1,good
9000000619-2,2021-02-23,17.0,142.8044280442808,1,good
9000000619-2,2021-02-24,7.0,208.5091169109754,1,good
9000000619-2,2021-02-24,8.0,127.3137697516929,1,good
9000000619-2,2021-02-24,10.0,109.3670886075949,1,good
9000000619-2,2021-02-24,11.0,167.9912504557055,1,good
9000000619-2,2021-02-24,12.0,141.2277515437705,1,good
9000000619-2,2021-02-24,14.0,130.78125,1,good
9000000619-2,2021-02-24,15.0,169.19060052219328,1,good
9000000619-2,2021-02-24,16.0,206.2084257206208,1,good
9000000619-2,2021-02-24,17.0,155.2428506581934,1,good
9000000619-2,2021-02-25,7.0,140.2597402597402,1,good
9000000619-2,2021-02-25,8.0,106.1590145576709,1,good
9000000619-2,2021-02-25,10.0,91.81721572794899,1,good
9000000619-2,2021-02-25,11.0,147.80058651026383,1,good
9000000619-2,2021-02-25,12.0,164.1215715344698,1,good
9000000619-2,2021-02-25,14.0,109.91330569166999,1,good
9000000619-2,2021-02-25,15.0,204.591644712081,1,good
9000000619-2,2021-02-25,16.0,173.11624384702722,1,good
9000000619-2,2021-02-25,17.0,175.65217391304358,1,good
9000000619-2,2021-02-26,7.0,158.14285714285722,1,good
9000000619-2,2021-02-26,8.0,42.9518338488731,1,good
9000000619-2,2021-02-26,10.0,135.4558610709119,1,good
9000000619-2,2021-02-26,11.0,169.8876404494377,1,good
9000000619-2,2021-02-26,12.0,138.5640266469283,1,good
9000000619-2,2021-02-26,14.0,136.2162162162158,1,good
9000000619-2,2021-02-26,15.0,145.8896179081436,1,good
9000000619-2,2021-02-26,16.0,186.8558625840185,1,good
9000000619-2,2021-02-26,17.0,142.2794117647064,1,good
9000000619-2,2021-02-27,7.0,63.7619553666312,0,good
9000000619-2,2021-02-27,8.0,81.9684171869261,0,good
9000000619-2,2021-02-27,9.0,115.04488330341111,0,good
9000000619-2,2021-02-27,10.0,156.01719197707712,0,good
9000000619-2,2021-02-27,11.0,141.8460415906604,0,good
9000000619-2,2021-02-27,12.0,112.3348017621145,0,good
9000000619-2,2021-02-27,13.0,112.60663507109011,0,good
9000000619-2,2021-02-27,14.0,79.7822706065318,0,good
9000000619-2,2021-02-27,15.0,140.5281285878302,0,good
9000000619-2,2021-02-27,16.0,132.53193087903807,0,good
9000000619-2,2021-02-27,17.0,127.09485325393462,0,good
9000000619-2,2021-02-28,7.0,28.468727534148,0,bad
9000000619-2,2021-02-28,8.0,3.87722132471729,0,bad
9000000619-2,2021-02-28,10.0,30.508474576271222,0,bad
9000000619-2,2021-02-28,11.0,87.96992481203011,0,bad
9000000619-2,2021-02-28,12.0,121.3782882549093,0,bad
9000000619-2,2021-02-28,13.0,92.6337033299698,0,bad
9000000619-2,2021-02-28,14.0,86.89138576779023,0,bad
9000000619-2,2021-02-28,15.0,93.50649350649351,0,bad
9000000619-2,2021-02-28,16.0,122.27903579254989,0,bad
9000000619-2,2021-02-28,17.0,138.8976377952757,0,bad
9000000619-2,2021-03-01,7.0,227.99999999999972,1,good
9000000619-2,2021-03-01,8.0,38.121546961326004,1,good
9000000619-2,2021-03-01,10.0,95.6429330499468,1,good
9000000619-2,2021-03-01,11.0,148.8619119878603,1,good
9000000619-2,2021-03-01,12.0,181.5126050420168,1,good
9000000619-2,2021-03-01,14.0,139.93521517815822,1,good
9000000619-2,2021-03-01,15.0,164.6598905394843,1,good
9000000619-2,2021-03-01,16.0,193.771626297578,1,good
9000000619-2,2021-03-01,17.0,188.27258320126822,1,good
9000000619-2,2021-03-02,7.0,243.91304347826053,1,good
9000000619-2,2021-03-02,8.0,67.01298701298701,1,good
9000000619-2,2021-03-02,10.0,86.0009555661729,1,good
9000000619-2,2021-03-02,11.0,136.1287907150881,1,good
9000000619-2,2021-03-02,12.0,140.59331580923777,1,good
9000000619-2,2021-03-02,14.0,117.3768062245276,1,good
9000000619-2,2021-03-02,15.0,145.3681710213779,1,good
9000000619-2,2021-03-02,16.0,173.34826427771569,1,good
9000000619-2,2021-03-02,17.0,156.9640694388374,1,good
9000000619-2,2021-03-03,7.0,236.4665911664776,1,good
9000000619-2,2021-03-03,10.0,70.8661417322834,1,good
9000000619-2,2021-03-03,11.0,150.17221584385777,1,good
9000000619-2,2021-03-03,12.0,150.78534031413602,1,good
9000000619-2,2021-03-03,14.0,148.67256637168168,1,good
9000000619-2,2021-03-03,15.0,194.11764705882285,1,good
9000000619-2,2021-03-03,16.0,140.4878048780487,1,good
9000000619-2,2021-03-03,17.0,167.8910441601319,1,good
9000000619-2,2021-03-04,7.0,261.67686218064074,1,good
9000000619-2,2021-03-04,8.0,205.3429602888088,1,good
9000000619-2,2021-03-04,9.0,106.38703527168721,1,good
9000000619-2,2021-03-04,10.0,130.780559646539,1,good
9000000619-2,2021-03-04,12.0,179.6697247706427,1,good
9000000619-2,2021-03-04,13.0,151.2911392405063,1,good
9000000619-2,2021-03-04,14.0,117.04745166959589,1,good
9000000619-2,2021-03-04,15.0,206.22154779969628,1,good
9000000619-2,2021-03-04,16.0,189.68166849615778,1,good
9000000619-2,2021-03-04,17.0,157.36885928392968,1,good
9000000619-2,2021-03-05,7.0,220.4885162231137,1,bad
9000000619-2,2021-03-05,8.0,259.8214285714288,1,bad
9000000619-2,2021-03-05,10.0,141.05075690115729,1,bad
9000000619-2,2021-03-05,11.0,199.2570579494799,1,bad
9000000619-2,2021-03-05,12.0,168.2242990654209,1,bad
9000000619-2,2021-03-05,13.0,152.5167785234897,1,bad
9000000619-2,2021-03-05,14.0,111.8773946360153,1,bad
9000000619-2,2021-03-05,15.0,207.05521472392638,1,bad
9000000619-2,2021-03-05,16.0,213.9813084112148,1,bad
9000000619-2,2021-03-06,7.0,59.06362545017999,0,bad
9000000619-2,2021-03-06,9.0,62.55924170616109,0,bad
9000000619-2,2021-03-06,10.0,75.4084625052367,0,bad
9000000619-2,2021-03-06,11.0,144.2801556420233,0,bad
9000000619-2,2021-03-06,12.0,130.4677623261693,0,bad
9000000619-2,2021-03-06,14.0,113.66782006920401,0,bad
9000000619-2,2021-03-06,15.0,103.329506314581,0,bad
9000000619-2,2021-03-06,16.0,115.9985013113524,0,bad
9000000619-2,2021-03-06,17.0,162.6962849482953,0,bad
9000000619-2,2021-03-07,7.0,19.95249406175772,0,bad
9000000619-2,2021-03-07,9.0,16.3191296464189,0,bad
9000000619-2,2021-03-07,10.0,35.899481451934605,0,bad
9000000619-2,2021-03-07,11.0,93.757181156645,0,bad
9000000619-2,2021-03-07,12.0,77.0642201834862,0,bad
9000000619-2,2021-03-07,13.0,106.57894736842101,0,bad
9000000619-2,2021-03-07,14.0,69.3726937269372,0,bad
9000000619-2,2021-03-07,15.0,111.45510835913332,0,bad
9000000619-2,2021-03-07,16.0,133.4787350054525,0,bad
9000000619-2,2021-03-07,17.0,126.4544456641049,0,bad
9000000619-2,2021-03-08,7.0,230.09130607383798,1,good
9000000619-2,2021-03-08,9.0,118.44300278035229,1,good
9000000619-2,2021-03-08,10.0,112.40632805995,1,good
9000000619-2,2021-03-08,11.0,139.92452830188682,1,good
9000000619-2,2021-03-08,12.0,193.2432432432439,1,good
9000000619-2,2021-03-08,14.0,95.0943396226416,1,good
9000000619-2,2021-03-08,15.0,200.4705882352937,1,good
9000000619-2,2021-03-08,16.0,170.3255109765331,1,good
9000000619-2,2021-03-08,17.0,174.9631811487479,1,good
9000000619-2,2021-03-09,7.0,268.2819383259907,1,bad
9000000619-2,2021-03-09,8.0,205.1054384017761,1,bad
9000000619-2,2021-03-09,9.0,88.66995073891621,1,bad
9000000619-2,2021-03-09,11.0,142.45562130177512,1,bad
9000000619-2,2021-03-09,12.0,163.63636363636346,1,bad
9000000619-2,2021-03-09,13.0,182.3788546255505,1,bad
9000000619-2,2021-03-09,14.0,127.5244299674267,1,bad
9000000619-2,2021-03-09,15.0,189.902034664657,1,bad
9000000619-2,2021-03-09,16.0,174.9631811487476,1,bad
9000000619-2,2021-03-09,17.0,193.0982745686424,1,bad
9000000619-2,2021-03-10,7.0,168.7278456085074,1,bad
9000000619-2,2021-03-10,8.0,114.1607435757244,1,bad
9000000619-2,2021-03-10,9.0,75.74257425742579,1,bad
9000000619-2,2021-03-10,10.0,136.08247422680398,1,bad
9000000619-2,2021-03-10,11.0,178.732864023713,1,bad
9000000619-2,2021-03-10,12.0,156.1338289962827,1,bad
9000000619-2,2021-03-10,13.0,176.9516728624534,1,bad
9000000619-2,2021-03-10,14.0,167.76699029126263,1,bad
9000000619-2,2021-03-10,15.0,213.2025650697849,1,bad
9000000619-2,2021-03-10,16.0,194.0119760479046,1,bad
9000000619-2,2021-03-10,17.0,193.4766493699039,1,bad
9000000619-2,2021-03-11,7.0,240.52287581699323,1,bad
9000000619-2,2021-03-11,8.0,210.9222423146477,1,bad
9000000619-2,2021-03-11,9.0,207.8277886497065,1,bad
9000000619-2,2021-03-11,13.0,219.9484725800515,1,bad
9000000619-2,2021-03-11,14.0,162.8008752735234,1,bad
9000000619-2,2021-03-11,15.0,173.318632855568,1,bad
9000000619-2,2021-03-11,16.0,172.61169633127508,1,bad
9000000619-2,2021-03-11,17.0,159.328500572301,1,bad
9000000619-2,2021-03-12,7.0,258.75,1,bad
9000000619-2,2021-03-12,8.0,227.1586715867153,1,bad
9000000619-2,2021-03-12,9.0,165.9904094430098,1,bad
9000000619-2,2021-03-12,10.0,189.88723172062532,1,bad
9000000619-2,2021-03-12,11.0,166.0096690219411,1,bad
9000000619-2,2021-03-12,12.0,177.1842808088511,1,bad
9000000619-2,2021-03-12,13.0,139.09090909090918,1,bad
9000000619-2,2021-03-12,14.0,190.0493733383972,1,bad
9000000619-2,2021-03-12,15.0,191.15044247787628,1,bad
9000000619-2,2021-03-12,16.0,182.5990373935578,1,bad
9000000619-2,2021-03-12,17.0,179.5584627964024,1,bad
9000000619-2,2021-03-13,7.0,62.0035149384886,0,bad
9000000619-2,2021-03-13,8.0,88.9047959914101,0,bad
9000000619-2,2021-03-13,9.0,110.0719424460431,0,bad
9000000619-2,2021-03-13,10.0,123.94143252869011,0,bad
9000000619-2,2021-03-13,11.0,164.5973154362412,0,bad
9000000619-2,2021-03-13,12.0,117.6795580110497,0,bad
9000000619-2,2021-03-13,13.0,109.9917423616846,0,bad
9000000619-2,2021-03-13,14.0,93.03797468354429,0,bad
9000000619-2,2021-03-13,15.0,115.4867256637169,0,bad
9000000619-2,2021-03-13,16.0,117.405643092708,0,bad
9000000619-2,2021-03-13,17.0,162.1503814021068,0,bad
9000000619-2,2021-03-14,7.0,21.85714285714283,0,bad
9000000619-2,2021-03-14,8.0,39.0738060781476,0,bad
9000000619-2,2021-03-14,9.0,55.1422319474837,0,bad
9000000619-2,2021-03-14,10.0,80.4769001490312,0,bad
9000000619-2,2021-03-14,11.0,70.2565955908927,0,bad
9000000619-2,2021-03-14,12.0,85.27017024426351,0,bad
9000000619-2,2021-03-14,13.0,92.20636663007681,0,bad
9000000619-2,2021-03-14,14.0,69.6859021183345,0,bad
9000000619-2,2021-03-14,15.0,84.51944240645629,0,bad
9000000619-2,2021-03-14,16.0,93.66068156834,0,bad
9000000619-2,2021-03-14,17.0,95.9390862944162,0,bad
9000000619-2,2021-03-15,7.0,255.0660792951542,1,good
9000000619-2,2021-03-15,8.0,243.6711281070739,1,good
9000000619-2,2021-03-15,9.0,134.12085415720142,1,good
9000000619-2,2021-03-15,10.0,145.7271364317844,1,good
9000000619-2,2021-03-15,11.0,145.2076677316295,1,good
9000000619-2,2021-03-15,12.0,166.13218615565123,1,good
9000000619-2,2021-03-15,13.0,144.2508710801393,1,good
9000000619-2,2021-03-15,14.0,105.7388160867599,1,good
9000000619-2,2021-03-15,15.0,190.5405405405409,1,good
9000000619-2,2021-03-15,16.0,147.72036474164122,1,good
9000000619-2,2021-03-15,17.0,197.44058500914062,1,good
9000000619-2,2021-03-16,7.0,125.17985611510781,1,good
9000000619-2,2021-03-16,8.0,123.9344262295082,1,good
9000000619-2,2021-03-16,9.0,64.1765704584042,1,good
9000000619-2,2021-03-16,10.0,118.3098591549296,1,good
9000000619-2,2021-03-16,11.0,182.6435246995996,1,good
9000000619-2,2021-03-16,12.0,178.9074355083463,1,good
9000000619-2,2021-03-16,13.0,185.59514783927227,1,good
9000000619-2,2021-03-16,14.0,135.0,1,good
9000000619-2,2021-03-16,15.0,210.623556581986,1,good
9000000619-2,2021-03-16,16.0,185.6655290102386,1,good
9000000619-2,2021-03-16,17.0,186.1839674916884,1,good
9000000619-2,2021-03-17,6.0,141.2154696132597,1,bad
9000000619-2,2021-03-17,7.0,95.2120383036935,1,bad
9000000619-2,2021-03-17,9.0,67.9543459174714,1,bad
9000000619-2,2021-03-17,10.0,133.7614678899083,1,bad
9000000619-2,2021-03-17,11.0,156.0049525381755,1,bad
9000000619-2,2021-03-17,12.0,158.6649550706036,1,bad
9000000619-2,2021-03-17,13.0,126.88524590163937,1,bad
9000000619-2,2021-03-17,14.0,170.94567404426522,1,bad
9000000619-2,2021-03-17,15.0,184.7883102285495,1,bad
9000000619-2,2021-03-17,16.0,196.750369276219,1,bad
9000000619-2,2021-03-17,17.0,189.4039735099341,1,bad
9000000619-2,2021-03-18,6.0,135.3383458646615,1,bad
9000000619-2,2021-03-18,7.0,198.97172236503812,1,bad
9000000619-2,2021-03-18,9.0,103.8461538461538,1,bad
9000000619-2,2021-03-18,10.0,90.5193734542456,1,bad
9000000619-2,2021-03-18,11.0,147.9830964271993,1,bad
9000000619-2,2021-03-18,12.0,144.1087613293051,1,bad
9000000619-2,2021-03-18,13.0,148.4876260311639,1,bad
9000000619-2,2021-03-18,14.0,161.88720973092472,1,bad
9000000619-2,2021-03-18,15.0,225.7469568424932,1,bad
9000000619-2,2021-03-18,16.0,179.197622585438,1,bad
9000000619-2,2021-03-18,17.0,166.4429530201341,1,bad
9000000619-2,2021-03-19,6.0,122.52390057361379,1,bad
9000000619-2,2021-03-19,7.0,49.688334817453295,1,bad
9000000619-2,2021-03-19,9.0,84.91996630160071,1,bad
9000000619-2,2021-03-19,10.0,141.54090548053978,1,bad
9000000619-2,2021-03-19,11.0,157.24777734828018,1,bad
9000000619-2,2021-03-19,12.0,146.6311381804339,1,bad
9000000619-2,2021-03-19,13.0,166.93272519954348,1,bad
9000000619-2,2021-03-19,15.0,206.0652009097804,1,bad
9000000619-2,2021-03-19,16.0,167.90304810870413,1,bad
9000000619-2,2021-03-19,17.0,174.9093546047862,1,bad
9000000619-2,2021-03-20,6.0,72.0,0,bad
9000000619-2,2021-03-20,7.0,72.0514653323803,0,bad
9000000619-2,2021-03-20,9.0,113.6065573770493,0,bad
9000000619-2,2021-03-20,10.0,168.6567164179105,0,bad
9000000619-2,2021-03-20,11.0,169.0644800596352,0,bad
9000000619-2,2021-03-20,12.0,163.7573964497046,0,bad
9000000619-2,2021-03-20,13.0,170.28824833702902,0,bad
9000000619-2,2021-03-20,14.0,122.1238938053096,0,bad
9000000619-2,2021-03-20,15.0,141.79431072210122,0,bad
9000000619-2,2021-03-20,16.0,119.8682766190998,0,bad
9000000619-2,2021-03-20,17.0,135.4981549815498,0,bad
9000000619-2,2021-03-21,6.0,17.64705882352937,0,bad
9000000619-2,2021-03-21,7.0,8.189262966333029,0,bad
9000000619-2,2021-03-21,8.0,21.92893401015228,0,bad
9000000619-2,2021-03-21,9.0,25.133470225872667,0,bad
9000000619-2,2021-03-21,10.0,52.006420545746394,0,bad
9000000619-2,2021-03-21,11.0,86.3013698630136,0,bad
9000000619-2,2021-03-21,12.0,90.47261815453871,0,bad
9000000619-2,2021-03-21,13.0,122.90591504565319,0,bad
9000000619-2,2021-03-21,15.0,113.78169790518191,0,bad
9000000619-2,2021-03-21,16.0,128.0528052805274,0,bad
9000000619-2,2021-03-21,17.0,129.1962616822424,0,bad
9000000619-2,2021-03-22,6.0,142.548596112311,1,good
9000000619-2,2021-03-22,7.0,143.8124185844551,1,good
9000000619-2,2021-03-22,9.0,145.2830188679243,1,good
9000000619-2,2021-03-22,10.0,156.4397905759164,1,good
9000000619-2,2021-03-22,12.0,166.23568526043562,1,good
9000000619-2,2021-03-22,13.0,200.3028009084024,1,good
9000000619-2,2021-03-22,14.0,170.99013518450892,1,good
9000000619-2,2021-03-22,15.0,194.3786982248524,1,good
9000000619-2,2021-03-22,16.0,184.2415316642116,1,good
9000000619-2,2021-03-22,17.0,181.3235294117646,1,good
9000000619-2,2021-03-23,6.0,79.8866855524079,1,good
9000000619-2,2021-03-23,9.0,56.536502546689306,1,good
9000000619-2,2021-03-23,10.0,100.00000000000009,1,good
9000000619-2,2021-03-23,11.0,155.5908009516259,1,good
9000000619-2,2021-03-23,12.0,144.48612153038272,1,good
9000000619-2,2021-03-23,13.0,163.1160572337038,1,good
9000000619-2,2021-03-23,15.0,207.5357950263753,1,good
9000000619-2,2021-03-23,16.0,184.61538461538407,1,good
9000000619-2,2021-03-23,17.0,171.3021025451861,1,good
9000000619-2,2021-03-24,6.0,68.7624353362514,1,good
9000000619-2,2021-03-24,9.0,66.75496688741721,1,good
9000000619-2,2021-03-24,10.0,121.3310580204778,1,good
9000000619-2,2021-03-24,11.0,126.8852459016394,1,good
9000000619-2,2021-03-24,12.0,140.2951191827468,1,good
9000000619-2,2021-03-24,13.0,164.96350364963502,1,good
9000000619-2,2021-03-24,14.0,173.24632952691678,1,good
9000000619-2,2021-03-24,15.0,208.33333333333292,1,good
9000000619-2,2021-03-24,16.0,194.219653179191,1,good
9000000619-2,2021-03-24,17.0,131.445603576751,1,good
9000000619-2,2021-03-25,6.0,81.956155143339,1,good
9000000619-2,2021-03-25,7.0,35.39049699617699,1,good
9000000619-2,2021-03-25,9.0,78.39453458582409,1,good
9000000619-2,2021-03-25,10.0,122.4489795918366,1,good
9000000619-2,2021-03-25,11.0,153.5960991466879,1,good
9000000619-2,2021-03-25,12.0,117.18395155185469,1,good
9000000619-2,2021-03-25,13.0,177.94676806083623,1,good
9000000619-2,2021-03-25,14.0,120.11439466158242,1,good
9000000619-2,2021-03-25,15.0,194.40827269245563,1,good
9000000619-2,2021-03-25,16.0,190.64553536915372,1,good
9000000619-2,2021-03-25,17.0,173.0253353204174,1,good
9000000619-2,2021-03-26,6.0,104.67427309532579,1,good
9000000619-2,2021-03-26,7.0,152.2605736509479,1,good
9000000619-2,2021-03-26,9.0,72.18045112781961,1,good
9000000619-2,2021-03-26,10.0,152.5951557093424,1,good
9000000619-2,2021-03-26,11.0,164.54689984101742,1,good
9000000619-2,2021-03-26,12.0,181.9543242231374,1,good
9000000619-2,2021-03-26,13.0,151.48132245598978,1,good
9000000619-2,2021-03-26,14.0,172.8373702422146,1,good
9000000619-2,2021-03-26,15.0,185.48009367681573,1,good
9000000619-2,2021-03-26,16.0,180.4262036306239,1,good
9000000619-2,2021-03-26,17.0,184.029850746269,1,good
9000000619-2,2021-03-27,6.0,51.4474166361304,0,bad
9000000619-2,2021-03-27,7.0,37.909516380655205,0,bad
9000000619-2,2021-03-27,8.0,111.3253012048192,0,bad
9000000619-2,2021-03-27,9.0,113.8510808646917,0,bad
9000000619-2,2021-03-27,10.0,158.0838323353289,0,bad
9000000619-2,2021-03-27,11.0,142.1572212065819,0,bad
9000000619-2,2021-03-27,12.0,146.60633484162872,0,bad
9000000619-2,2021-03-27,13.0,151.4519731943407,0,bad
9000000619-2,2021-03-27,14.0,146.8277945619338,0,bad
9000000619-2,2021-03-27,15.0,114.2014016967909,0,bad
9000000619-2,2021-03-27,16.0,119.9101796407188,0,bad
9000000619-2,2021-03-27,17.0,131.02941176470597,0,bad
9000000619-2,2021-03-28,7.0,36.322869955157,0,bad
9000000619-2,2021-03-28,8.0,41.67872648335741,0,bad
9000000619-2,2021-03-28,9.0,55.62913907284769,0,bad
9000000619-2,2021-03-28,10.0,69.179600886918,0,bad
9000000619-2,2021-03-28,11.0,84.7370356748805,0,bad
9000000619-2,2021-03-28,12.0,89.5655402896397,0,bad
9000000619-2,2021-03-28,13.0,71.7651322943096,0,bad
9000000619-2,2021-03-28,14.0,104.1758241758242,0,bad
9000000619-2,2021-03-28,15.0,113.37532419414599,0,bad
9000000619-2,2021-03-28,16.0,112.05107741420579,0,bad
9000000619-2,2021-03-28,17.0,103.5780154924383,0,bad
9000000619-2,2021-03-28,18.0,110.7286708165507,0,bad
9000000619-2,2021-03-29,7.0,227.8984173721015,1,good
9000000619-2,2021-03-29,8.0,265.945945945945,1,good
9000000619-2,2021-03-29,9.0,171.92691029900342,1,good
9000000619-2,2021-03-29,10.0,119.5419847328246,1,good
9000000619-2,2021-03-29,11.0,149.1662455785749,1,good
9000000619-2,2021-03-29,12.0,151.50579150579142,1,good
9000000619-2,2021-03-29,13.0,172.658610271903,1,good
9000000619-2,2021-03-29,14.0,200.5205622071831,1,good
9000000619-2,2021-03-29,15.0,157.78175313059072,1,good
9000000619-2,2021-03-29,16.0,183.9009287925705,1,good
9000000619-2,2021-03-29,17.0,181.4898419864555,1,good
9000000619-2,2021-03-29,18.0,156.23390952556127,1,good
9000000619-2,2021-03-30,7.0,146.6720451795078,1,good
9000000619-2,2021-03-30,9.0,42.59421560035061,1,good
9000000619-2,2021-03-30,10.0,96.12817089452602,1,good
9000000619-2,2021-03-30,11.0,135.6477561388653,1,good
9000000619-2,2021-03-30,12.0,167.24409448818898,1,good
9000000619-2,2021-03-30,13.0,212.88855193328277,1,good
9000000619-2,2021-03-30,14.0,167.6428228516565,1,good
9000000619-2,2021-03-30,15.0,143.9306358381506,1,good
9000000619-2,2021-03-30,16.0,185.1590106007065,1,good
9000000619-2,2021-03-30,17.0,168.580060422961,1,good
9000000619-2,2021-03-30,18.0,179.5203654358577,1,good
9000000619-2,2021-03-31,7.0,171.7129821650767,1,good
9000000619-2,2021-03-31,9.0,57.089552238805894,1,good
9000000619-2,2021-03-31,10.0,71.27272727272731,1,good
9000000619-2,2021-03-31,11.0,140.4362416107381,1,good
9000000619-2,2021-03-31,12.0,172.8453364817002,1,good
9000000619-2,2021-03-31,13.0,205.0546963410037,1,good
9000000619-2,2021-03-31,14.0,167.9547596606979,1,good
9000000619-2,2021-03-31,15.0,146.9387755102038,1,good
9000000619-2,2021-03-31,16.0,190.6137184115523,1,good
9000000619-2,2021-03-31,17.0,210.0334448160536,1,good
9000000619-2,2021-03-31,18.0,197.389033942559,1,good
9000000619-2,2021-04-01,7.0,92.5714285714286,1,good
9000000619-2,2021-04-01,9.0,42.1933863541231,1,good
9000000619-2,2021-04-01,10.0,64.8259303721488,1,good
9000000619-2,2021-04-01,11.0,61.68910648714821,1,good
9000000619-2,2021-04-01,12.0,116.2629757785468,1,good
9000000619-2,2021-04-01,13.0,133.04061470911068,1,good
9000000619-2,2021-04-01,14.0,125.9704756697648,1,good
9000000619-2,2021-04-01,15.0,102.0372010628875,1,good
9000000619-2,2021-04-01,16.0,159.61251862891172,1,good
9000000619-2,2021-04-01,17.0,114.8093841642228,1,good
9000000619-2,2021-04-01,18.0,124.7856876630638,1,good
9000000619-2,2021-04-02,7.0,148.6417964505613,1,good
9000000619-2,2021-04-02,8.0,135.032774945375,1,good
9000000619-2,2021-04-02,9.0,150.9215757137694,1,good
9000000619-2,2021-04-02,12.0,174.2481203007518,1,good
9000000619-2,2021-04-02,13.0,145.01992031872518,1,good
9000000619-2,2021-04-02,16.0,119.99999999999991,1,good
9000000619-2,2021-04-02,17.0,143.1894934333963,1,good
9000000619-2,2021-04-02,18.0,140.4490246595509,1,good
9000000619-2,2021-04-03,7.0,65.5976676384839,0,bad
9000000619-2,2021-04-03,8.0,67.1067961165048,0,bad
9000000619-2,2021-04-03,9.0,134.2960288808669,0,bad
9000000619-2,2021-04-03,10.0,109.44946589975349,0,bad
9000000619-2,2021-04-03,11.0,114.79820627802691,0,bad
9000000619-2,2021-04-03,13.0,127.89115646258519,0,bad
9000000619-2,2021-04-03,14.0,81.23354644603229,0,bad
9000000619-2,2021-04-03,15.0,73.5911602209945,0,bad
9000000619-2,2021-04-03,16.0,97.91356184798799,0,bad
9000000619-2,2021-04-03,17.0,102.14623499454349,0,bad
9000000619-2,2021-04-03,18.0,114.9357798165138,0,bad
9000000619-2,2021-04-04,7.0,20.88469905728787,0,good
9000000619-2,2021-04-04,9.0,34.9353049907578,0,good
9000000619-2,2021-04-04,10.0,48.7733430977664,0,good
9000000619-2,2021-04-04,11.0,73.20125130344108,0,good
9000000619-2,2021-04-04,12.0,74.3687834736037,0,good
9000000619-2,2021-04-04,13.0,63.693328418724604,0,good
9000000619-2,2021-04-04,14.0,57.4213557820116,0,good
9000000619-2,2021-04-04,15.0,54.17475728155342,0,good
9000000619-2,2021-04-04,16.0,100.2599331600444,0,good
9000000619-2,2021-04-04,17.0,133.13410534180008,0,good
9000000619-2,2021-04-04,18.0,96.3471971066908,0,good
9000000619-2,2021-04-04,19.0,102.57534246575338,0,good
9000000619-2,2021-04-05,7.0,19.713563605728698,1,bad
9000000619-2,2021-04-05,9.0,20.27217268887842,1,bad
9000000619-2,2021-04-05,10.0,22.213652140377924,1,bad
9000000619-2,2021-04-05,11.0,53.9927036886908,1,bad
9000000619-2,2021-04-05,12.0,97.6690867405425,1,bad
9000000619-2,2021-04-05,13.0,80.3455723542116,1,bad
9000000619-2,2021-04-05,14.0,91.103202846975,1,bad
9000000619-2,2021-04-05,16.0,93.74321880650999,1,bad
